,id,title,price,ratio,start,avg_rating,rating_count,low,med,high,want,have,seller,ships_from,label,last_sold,for_sale,url,styles,comment,condition,shipping_cost,hi-low,discount,hi-med,bargain_label
2142,1104488131.0,"b'Sweet - Somebody\'s Watching / Conversation (12"", Unofficial)'",6.15,1.37,3.0,4.54,57,1.7,4.5,13.0,185,252,940,Poland,House_PL,Sep 20,38,https://www.discogs.com/sell/item/1104488131,['House'],b'vg+/nm. deep washout is recommended',Very Good Plus (VG+),5.0,11.3,-1.6500000000000004,8.5,expensive
2143,1050596531.0,"b'M Dubs - Heavenly (12"")'",28.45,1.32,22.08,4.67,6,8.83,21.53,50.0,113,26,940,Poland,House_PL,Jul 20,8,https://www.discogs.com/sell/item/1050596531,['House;UKGarage'],b'vg+/nm. sleeve signs. washout is recommended',Very Good Plus (VG+),5.0,41.17,-6.919999999999997,28.47,expensive
2144,1133261950.0,"b'Disfrequency - Untitled (12"")'",59.85,1.55,59.85,4.0,22,10.0,38.64,48.9,383,37,940,Poland,House_PL,Jul 20,2,https://www.discogs.com/sell/item/1133261950,['Trance;Techno;House'],b'nm/m',Near Mint (NM or M-),5.0,38.9,-21.21,10.259999999999998,expensive
2145,1071971001.0,"b'Two Men From Jersey* - Trackwerk (12"")'",11.0,1.83,2.5,4.2,20,3.15,6.0,12.9,119,76,940,Poland,House_PL,Jul 20,12,https://www.discogs.com/sell/item/1071971001,['House'],b'0',Mint (M),5.0,9.75,-5.0,6.9,overpriced
2146,913634986.0,"b'Futers* - U Get Me (12"", EP, RP, No )'",8.0,0.83,6.99,4.71,31,4.0,9.69,14.0,206,207,smierdek,Poland,House_PL,Aug 20,9,https://www.discogs.com/sell/item/913634986,['House;Acid;Breakbeat'],b'0',Near Mint (NM or M-),0.0,10.0,1.6899999999999995,4.3100000000000005,very nice
2147,1129883366.0,"b'Cultured Pearls - Mother Earth (2x12"", Maxi)'",39.99,0.87,15.0,4.89,37,15.0,45.71,60.0,620,86,recordrill,Poland,House_PL,Jun 20,19,https://www.discogs.com/sell/item/1129883366,['RnB/Swing;House'],b'0',Very Good Plus (VG+),7.5,45.0,5.719999999999999,14.29,good
2148,853357586.0,"b'Leon Vynehall - Brother / Sister EP (12"", EP)'",8.0,0.81,5.09,4.43,72,4.65,9.92,19.86,471,592,smierdek,Poland,House_PL,Aug 20,17,https://www.discogs.com/sell/item/853357586,['DeepHouse;House'],b'0',Near Mint (NM or M-),0.0,15.21,1.92,9.94,very nice
2149,1160938222.0,"b'Tee Mango - Into The Wild (12"")'",6.5,1.08,5.0,4.77,31,4.97,6.04,10.0,188,233,smierdek,Poland,House_PL,Jun 20,13,https://www.discogs.com/sell/item/1160938222,['Disco;House'],b'0',Near Mint (NM or M-),0.0,5.03,-0.46,3.96,good
2150,1160937945.0,"b'Various - Voyage Sampler 01 (12"", Smplr)'",9.0,0.94,5.52,4.7,258,5.0,9.54,12.71,1370,1663,smierdek,Poland,House_PL,Sep 20,47,https://www.discogs.com/sell/item/1160937945,['House;DeepHouse;GarageHouse'],b'0',Near Mint (NM or M-),0.0,7.710000000000001,0.5399999999999991,3.1700000000000017,good
2151,853460908.0,"b'Borrowed Identity - Stimulation (12"")'",11.0,0.92,9.2,4.72,83,7.0,11.97,13.5,600,373,smierdek,Poland,House_PL,Jul 20,17,https://www.discogs.com/sell/item/853460908,['DeepHouse;House'],b'0',Near Mint (NM or M-),0.0,6.5,0.9700000000000006,1.5299999999999994,good
2152,1056798910.0,"b'AFX* - Analord 08 (12"")'",53.99,1.22,33.9,4.52,461,30.91,44.16,55.25,1894,2503,kenny80,Poland,House_PL,Aug 20,7,https://www.discogs.com/sell/item/1056798910,['Breakbeat;House;Acid;Electro'],b'in generic black sleeve. original plastic foil with sticker included. plays clean throughout.',Near Mint (NM or M-),7.5,24.34,-9.830000000000004,11.090000000000005,expensive
2153,1160226040.0,"b'Nitro Deluxe - Let\'s Get Brutal (12"", Single)'",2.21,1.15,1.1,4.41,99,0.11,1.93,4.66,187,713,djfirework,Poland,House_PL,Sep 20,92,https://www.discogs.com/sell/item/1160226040,['House'],b'0',Near Mint (NM or M-),0.0,4.55,-0.28,2.7300000000000004,good
2154,1158665522.0,"b'Various - After Dark 2 (3xLP, Comp, Cle)'",19.99,1.3,13.4,4.48,178,8.5,15.37,25.49,437,2071,vartix2,Poland,House_PL,Sep 20,30,https://www.discogs.com/sell/item/1158665522,['Nu-Disco;House;Synth-pop;Synthwave'],b'still sealed',Mint (M),4.0,16.99,-4.619999999999999,10.12,expensive
2155,1158477446.0,"b'Cosmic Force (2) - Ghetto Down (12"")'",27.0,1.59,7.65,4.32,25,11.03,17.02,44.14,257,136,break_da_funk,Poland,House_PL,May 20,8,https://www.discogs.com/sell/item/1158477446,['House;Disco'],b'0',Very Good Plus (VG+),0.0,33.11,-9.98,27.12,expensive
2156,1107800579.0,"b'Depeche Mode - Going Backwards [Remixes] (2x12"", Single)'",10.0,1.51,6.95,4.53,138,6.5,6.61,15.45,175,1292,szymonasdiscogscom,Poland,House_PL,Sep 20,72,https://www.discogs.com/sell/item/1107800579,['House;Breakbeat;Dance-pop;IndiePop;Synth-pop;Techno;Vocal'],b'sealed. very cheap shipping cost to european union. 1 vinyl record - 5.50 \xe2\x82\xac. 2 vinyl records \xe2\x80\x93 6.50 \xe2\x82\xac ( weight to 500 g ). 3-4 vinyl records \xe2\x80\x93 9 \xe2\x82\xac.',Mint (M),6.5,8.95,-3.39,8.84,expensive
2157,1158252612.0,"b'Bell Towers* - B\xc3\xbcro-Hahn Edits (12"", Ltd, Promo, RE, Unofficial)'",20.0,1.23,11.9,4.57,35,12.0,16.27,28.0,453,369,mckk,Poland,House_PL,Jul 20,16,https://www.discogs.com/sell/item/1158252612,['Disco;Synth-pop;House'],b'has a few light surface marks from pressing plant. played once at home. includes signed poster. 2016 edition. cheap & tracked shipping.',Near Mint (NM or M-),0.0,16.0,-3.73,11.73,expensive
2158,1158243236.0,"b'Various - Red Motorbike 14 (12"")'",8.0,1.09,3.86,4.82,17,4.0,7.36,9.92,140,144,mckk,Poland,House_PL,Jun 20,13,https://www.discogs.com/sell/item/1158243236,['Disco;House'],b'vg+++. played a few times at home. plays perfect.',Very Good Plus (VG+),0.0,5.92,-0.6399999999999997,2.56,good
2159,1158140374.0,"b'DK (51) - Perspectives EP (12"", EP)'",10.0,1.12,6.12,4.58,26,4.42,8.95,11.99,118,157,mckk,Poland,House_PL,Jul 20,11,https://www.discogs.com/sell/item/1158140374,['Minimal;House;TechHouse'],b'0',Near Mint (NM or M-),0.0,7.57,-1.0500000000000007,3.0400000000000014,good
2160,1158084432.0,"b'Earth People - Dance (12"", Promo)'",33.12,2.26,9.17,4.82,11,7.16,14.63,55.18,622,53,djfirework,Poland,House_PL,Jul 20,8,https://www.discogs.com/sell/item/1158084432,['House'],b'0',Near Mint (NM or M-),0.0,48.02,-18.489999999999995,40.55,greedy
2161,1158060131.0,"b'Foehn & Jerome - Toboggan Run (12"", EP)'",12.0,1.01,9.0,4.9,20,10.0,11.87,14.99,142,104,k-wax_records,Poland,House_PL,Jul 20,15,https://www.discogs.com/sell/item/1158060131,['House;Minimal'],b'0',Mint (M),3.0,4.99,-0.13000000000000078,3.120000000000001,good
2162,398942714.0,"b'Deep Sensation - Soul Heaven Remix (12"")'",3.8,1.18,2.54,4.3,44,2.75,3.22,10.0,137,210,horymusic,Poland,House_PL,Aug 20,29,https://www.discogs.com/sell/item/398942714,['House'],b'0',Very Good Plus (VG+),0.0,7.25,-0.5799999999999996,6.779999999999999,expensive
2163,447049207.0,"b'The Rhythm Odyssey & Dr. Dunks - Safron (12"")'",7.5,1.14,4.25,4.69,16,2.55,6.56,9.38,118,128,horymusic,Poland,House_PL,Aug 20,22,https://www.discogs.com/sell/item/447049207,['House'],b'0',Near Mint (NM or M-),0.0,6.830000000000001,-0.9400000000000004,2.820000000000001,good
2164,300951922.0,"b'Gerry Read & Kevin McPhee - Demolition Man (12"", Ltd, Pin)'",25.0,2.95,3.0,4.67,33,4.4,8.48,20.0,135,118,horymusic,Poland,House_PL,Dec 19,11,https://www.discogs.com/sell/item/300951922,['House;DeepHouse'],b'0',Near Mint (NM or M-),0.0,15.6,-16.52,11.52,greedy
2165,1157735661.0,"b'Calvin Harris & Dua Lipa - One Kiss (12"", Single, Pic)'",20.0,1.33,14.0,4.58,107,13.95,15.0,21.37,445,834,provinyls,Poland,House_PL,Aug 20,15,https://www.discogs.com/sell/item/1157735661,['House'],b'new & sealed shipping priority monitored',Mint (M),12.0,7.420000000000003,-5.0,6.370000000000001,expensive
2166,1157421139.0,"b'Spins Inc. - The New Frontier (12"")'",2.5,0.59,1.0,4.22,23,1.1,4.23,7.99,155,112,lonhaul,Poland,House_PL,Jul 20,13,https://www.discogs.com/sell/item/1157421139,['House;TribalHouse'],b'0',Very Good Plus (VG+),5.0,6.8900000000000015,1.7300000000000004,3.76,very nice
2167,1157185741.0,"b'Lenny D* & Tommy Musto - Everything Bamboo (12"")'",3.31,1.61,0.94,4.58,12,1.09,2.06,3.0,109,127,djfirework,Poland,House_PL,Mar 20,29,https://www.discogs.com/sell/item/1157185741,['House'],b'0',Near Mint (NM or M-),0.0,1.91,-1.25,0.94,overpriced
2168,1157181155.0,"b'Ellis ""D""* - Free Your Mind (LP)'",8.83,1.19,3.0,3.71,14,2.0,7.45,11.03,145,85,djfirework,Poland,House_PL,May 20,8,https://www.discogs.com/sell/item/1157181155,['House;AcidHouse'],b'0',Near Mint (NM or M-),0.0,9.03,-1.38,3.5799999999999987,expensive
2169,1157157298.0,"b'Congress - 40 Miles (12"")'",14.99,1.31,14.99,4.91,11,6.0,11.47,24.99,279,46,rafrecords,Poland,House_PL,Jun 20,4,https://www.discogs.com/sell/item/1157157298,['House'],b'wax clean shiny vg+ . side a  1 track scratch 20 secund hearable background nois shipping eu- 7 euro',Very Good Plus (VG+),0.0,18.99,-3.52,13.519999999999998,expensive
2170,1157064966.0,"b'Jolly Roger - Acid Man (Original Mix) (12"")'",4.42,2.03,0.7,4.15,111,0.69,2.18,6.61,171,662,djfirework,Poland,House_PL,Aug 20,92,https://www.discogs.com/sell/item/1157064966,['AcidHouse;House'],b'0',Near Mint (NM or M-),0.0,5.92,-2.24,4.43,overpriced
2171,1156853643.0,"b'Krush - House Arrest (12"")'",11.04,2.5,2.76,3.78,18,2.21,4.41,7.18,279,56,djfirework,Poland,House_PL,Aug 20,8,https://www.discogs.com/sell/item/1156853643,['House'],b'0',Near Mint (NM or M-),0.0,4.97,-6.629999999999999,2.77,greedy
2172,1156773176.0,"b'Janeret - Bright EP (12"", EP)'",12.5,0.66,12.0,4.58,135,12.99,18.81,30.0,1021,691,k-wax_records,Poland,House_PL,Aug 20,33,https://www.discogs.com/sell/item/1156773176,['DeepHouse;House;DeepTechno'],b'0',Mint (M),3.0,17.009999999999998,6.309999999999999,11.19,very nice
2173,1156683138.0,"b'L.E. Bass - Play Her Way (12"")'",110.39,2.35,93.83,4.5,32,27.6,47.07,67.99,459,67,djfirework,Poland,House_PL,Jul 20,6,https://www.discogs.com/sell/item/1156683138,['AcidHouse;House;DeepHouse'],b'0',Near Mint (NM or M-),0.0,40.38999999999999,-63.32,20.919999999999995,greedy
2174,1156642262.0,"b'B\xc3\xa4s Noir* - My Love Is Magic (12"", Promo)'",3.31,1.01,2.48,3.14,7,2.21,3.28,5.51,100,36,djfirework,Poland,House_PL,Jul 20,9,https://www.discogs.com/sell/item/1156642262,['House'],b'0',Near Mint (NM or M-),0.0,3.3,-0.03000000000000025,2.23,good
2175,1156639355.0,"b'Wendy Peddie - Gonna Get Over You (12"")'",22.08,2.11,3.44,4.2,10,5.24,10.48,21.78,109,34,djfirework,Poland,House_PL,Jul 20,9,https://www.discogs.com/sell/item/1156639355,['House;UKStreetSoul'],b'0',Near Mint (NM or M-),0.0,16.54,-11.599999999999998,11.3,overpriced
2176,1156363208.0,"b'Madonna - Madame X (2xLP, Album, Gat)'",24.99,1.22,16.56,4.43,117,11.04,20.45,31.49,122,1278,vartix2,Poland,House_PL,Jul 20,146,https://www.discogs.com/sell/item/1156363208,['Batucada;Downtempo;House;Latin;Dance-pop;Ballad;Trap;Fado;Dancehall'],b'still sealed',Mint (M),3.5,20.45,-4.539999999999999,11.04,expensive
2177,1156345816.0,"b'Shades Of Rhythm - Just Feel It (12"")'",11.04,2.21,3.31,4.5,28,3.3,4.99,8.83,164,166,djfirework,Poland,House_PL,Aug 20,17,https://www.discogs.com/sell/item/1156345816,['Breakbeat;Soul;Disco;House'],b'0',Mint (M),0.0,5.53,-6.049999999999999,3.84,greedy
2178,1156339711.0,"b'Blaze - If You Should Need A Friend (12"")'",8.83,1.95,3.04,4.37,27,2.21,4.52,7.18,251,167,djfirework,Poland,House_PL,Aug 20,27,https://www.discogs.com/sell/item/1156339711,['House'],b'0',Near Mint (NM or M-),0.0,4.97,-4.3100000000000005,2.66,overpriced
2179,1156327322.0,"b'The Acid Boyz - We Don\'t Exist (12"")'",4.42,1.86,1.0,4.0,32,0.5,2.37,4.5,107,185,djfirework,Poland,House_PL,Jun 20,40,https://www.discogs.com/sell/item/1156327322,['House'],b'0',Mint (M),0.0,4.0,-2.05,2.13,overpriced
2180,1156325157.0,"b'Kenny ""Jammin"" Jason And Fast Eddie Smith* - Can U Dance (Noise Boyz Re-Mix) (12"", Promo)'",6.62,1.84,2.0,4.2,10,0.61,3.59,8.82,124,36,djfirework,Poland,House_PL,Sep 19,9,https://www.discogs.com/sell/item/1156325157,['House'],b'0',Near Mint (NM or M-),0.0,8.21,-3.03,5.23,overpriced
2181,1156265662.0,b'Various - Produced By Nemesis Vol. 1 (LP)',8.83,1.1,4.5,4.27,15,2.9,8.04,10.0,216,103,djfirework,Poland,House_PL,Jul 20,18,https://www.discogs.com/sell/item/1156265662,['House;DeepHouse'],b'0',Near Mint (NM or M-),0.0,7.1,-0.7900000000000009,1.9600000000000009,good
2182,1156264305.0,"b'FB3* / No Smoke - Faith, Hope, Charity / Abele Dance (12"", Promo)'",8.83,1.53,5.51,4.08,12,3.04,5.79,8.83,187,35,djfirework,Poland,House_PL,Mar 19,3,https://www.discogs.com/sell/item/1156264305,['House'],b'0',Mint (M),0.0,5.79,-3.04,3.04,expensive
2183,1156260559.0,"b'Neutron 9000 - Sentinel (The Steve Proctor Mixes) (12"")'",3.31,3.01,1.7,3.96,23,0.54,1.1,5.24,116,157,djfirework,Poland,House_PL,Sep 20,27,https://www.discogs.com/sell/item/1156260559,['Leftfield;House;Techno'],b'0',Near Mint (NM or M-),0.0,4.7,-2.21,4.1400000000000015,greedy
2184,894307185.0,"b'Hunee - Hunch Music Remixes (12"")'",7.0,1.33,3.89,4.5,24,3.0,5.25,11.25,125,226,maszkaron2maszkaron,Poland,House_PL,Jun 20,38,https://www.discogs.com/sell/item/894307185,['House;DeepHouse'],b'0',Near Mint (NM or M-),0.0,8.25,-1.75,6.0,expensive
2185,995885445.0,"b'Bobo Eyes & Plush Throw - Sea 2 Sky Like 0 To 100 (12"")'",11.0,1.31,7.65,4.86,28,4.25,8.37,12.99,187,112,maszkaron2maszkaron,Poland,House_PL,Jan 20,12,https://www.discogs.com/sell/item/995885445,['House'],b'0',Very Good Plus (VG+),0.0,8.74,-2.630000000000001,4.620000000000001,expensive
2186,889865398.0,"b'Gnork (2) Presents DJ Shark (7) - Space Beach (12"")'",16.0,1.25,10.0,4.58,43,10.0,12.75,24.95,383,212,maszkaron2maszkaron,Poland,House_PL,Jul 20,16,https://www.discogs.com/sell/item/889865398,['Breakbeat;DeepHouse;House'],b'0',Very Good Plus (VG+),0.0,14.95,-3.25,12.2,expensive
2187,562962466.0,"b'Ross From Friends - Alex Brown (12"")'",31.0,1.98,5.52,4.5,40,11.04,15.65,89.9,465,152,maszkaron2maszkaron,Poland,House_PL,Jun 20,11,https://www.discogs.com/sell/item/562962466,['House'],b'0',Near Mint (NM or M-),0.0,78.86000000000001,-15.35,74.25,overpriced
2188,894345257.0,"b'Florian Kupfer - I Feel You (12"")'",9.0,1.09,4.25,4.71,103,3.9,8.25,10.0,607,722,maszkaron2maszkaron,Poland,House_PL,Aug 20,45,https://www.discogs.com/sell/item/894345257,['House;Techno;AcidHouse'],b'0',Very Good Plus (VG+),0.0,6.1,-0.75,1.75,good
2189,1149056604.0,"b'Gene Hunt - Freddy\'s Dead  (12"")'",9.0,1.12,5.99,4.7,46,4.99,8.0,12.74,396,334,maszkaron2maszkaron,Poland,House_PL,Jul 20,15,https://www.discogs.com/sell/item/1149056604,['House'],b'0',Very Good Plus (VG+),0.0,7.75,-1.0,4.74,good
2190,894308874.0,"b'Tambien - Drogato  (12"")'",7.0,1.33,3.9,4.67,42,0.55,5.25,7.75,250,269,maszkaron2maszkaron,Poland,House_PL,Jul 20,21,https://www.discogs.com/sell/item/894308874,['House;Breakbeat'],b'0',Very Good Plus (VG+),0.0,7.2,-1.75,2.5,expensive
2191,894368727.0,"b'DJ Harlow - Waxwork (12"")'",5.0,1.0,2.5,4.02,112,2.21,4.98,8.49,320,412,maszkaron2maszkaron,Poland,House_PL,Jul 20,33,https://www.discogs.com/sell/item/894368727,['House;Techno'],b'0',Very Good Plus (VG+),0.0,6.28,-0.01999999999999957,3.51,good
2192,894307403.0,"b'Various -  Various Ep 1   (12"", Ltd, Num)'",10.0,1.15,4.5,4.55,22,3.86,8.72,16.99,134,174,maszkaron2maszkaron,Poland,House_PL,Aug 20,20,https://www.discogs.com/sell/item/894307403,['Techno;DeepHouse;House;Acid;AcidHouse'],b'0',Near Mint (NM or M-),0.0,13.13,-1.2799999999999994,8.269999999999998,good
2193,995884598.0,"b'KMFH* - The Boat Party (2x12"", Album)'",15.0,0.87,11.04,4.6,181,12.75,17.27,25.49,1152,1185,maszkaron2maszkaron,Poland,House_PL,Jul 20,36,https://www.discogs.com/sell/item/995884598,['House;Techno;GhettoHouse;Experimental;Disco'],b'0',Very Good Plus (VG+),0.0,12.739999999999998,2.27,8.219999999999999,good
2194,1149051855.0,"b'Frits Wentink - Live Fast, Dwayne Young (12"")'",10.0,0.95,7.18,4.57,51,7.87,10.51,20.99,269,300,maszkaron2maszkaron,Poland,House_PL,Aug 20,12,https://www.discogs.com/sell/item/1149051855,['House'],b'0',Very Good Plus (VG+),0.0,13.119999999999996,0.5099999999999998,10.48,good
2195,894193887.0,"b'Precipitation - Reaching Out (12"", EP)'",7.0,1.69,2.67,4.47,34,1.59,4.13,4.98,197,165,maszkaron2maszkaron,Poland,House_PL,Jul 20,27,https://www.discogs.com/sell/item/894193887,['Techno;Electro;DeepHouse;House'],b'0',Mint (M),0.0,3.390000000000001,-2.87,0.8500000000000005,overpriced
2196,782168902.0,"b'Jess & Crabbe Present Bazzerk - African Digital Dance (2xLP, Comp)'",38.0,1.28,27.52,4.83,6,22.0,29.75,45.0,124,95,maszkaron2maszkaron,Poland,House_PL,Jul 20,11,https://www.discogs.com/sell/item/782168902,['House;Techno;Ghetto'],b'0',Near Mint (NM or M-),0.0,23.0,-8.25,15.25,expensive
2197,867909100.0,"b'Pretty Sneaky - 1 (12"", W/Lbl)'",10.0,1.13,8.0,4.48,31,3.0,8.83,11.99,144,167,maszkaron2maszkaron,Poland,House_PL,Jul 20,14,https://www.discogs.com/sell/item/867909100,['House;Techno;Breakbeat'],b'0',Near Mint (NM or M-),0.0,8.99,-1.17,3.16,good
2198,894307278.0,"b'Kerri Chandler - Atmosphere E.P. Vol. 1 (12"", EP, RE, RM)'",10.0,0.96,7.73,4.67,144,7.0,10.42,12.71,643,1409,maszkaron2maszkaron,Poland,House_PL,Aug 20,37,https://www.discogs.com/sell/item/894307278,['House;DeepHouse;GarageHouse'],b'0',Near Mint (NM or M-),0.0,5.710000000000001,0.4199999999999999,2.290000000000001,good
2199,866989291.0,"b'Para One - Dudun-Dun (Remixes) (12"", Blu)'",5.0,1.39,2.55,4.51,39,2.21,3.61,7.0,108,352,maszkaron2maszkaron,Poland,House_PL,Aug 20,30,https://www.discogs.com/sell/item/866989291,['House;Techno;Electro'],b'0',Near Mint (NM or M-),0.0,4.79,-1.39,3.39,expensive
2200,894059208.0,"b'Tambien - Ondul\xc3\xa9 (12"")'",5.0,0.99,3.0,4.35,20,2.76,5.06,12.0,114,155,maszkaron2maszkaron,Poland,House_PL,Nov 19,21,https://www.discogs.com/sell/item/894059208,['House'],b'scratch on side with remix',Very Good Plus (VG+),0.0,9.24,0.05999999999999961,6.94,good
2201,1149052556.0,"b'Superstar & Star - Keep On Rocking (12"", Ltd)'",10.0,1.01,8.99,4.93,14,4.9,9.9,12.13,117,96,maszkaron2maszkaron,Poland,House_PL,Mar 20,10,https://www.discogs.com/sell/item/1149052556,['House'],b'0',Very Good Plus (VG+),0.0,7.23,-0.09999999999999963,2.2300000000000004,good
2202,894122010.0,"b'Shake - Club Scam EP (12"", EP, RE, RM)'",7.0,0.92,5.0,4.59,51,4.99,7.58,11.99,360,359,maszkaron2maszkaron,Poland,House_PL,Jul 20,30,https://www.discogs.com/sell/item/894122010,['House;Techno'],b'0',Very Good Plus (VG+),0.0,7.0,0.5800000000000001,4.41,good
2203,894337174.0,"b'Joey Anderson (2) - Above The Cherry Moon (12"")'",8.0,1.24,4.42,4.62,90,4.0,6.44,8.5,280,344,maszkaron2maszkaron,Poland,House_PL,Jun 20,25,https://www.discogs.com/sell/item/894337174,['Abstract;Techno;House'],b'0',Very Good Plus (VG+),0.0,4.5,-1.5599999999999996,2.06,expensive
2204,894336621.0,"b'Kowton - More Games / Jam01 (12"", W/Lbl)'",6.0,1.34,2.0,4.28,46,2.75,4.49,6.62,252,424,maszkaron2maszkaron,Poland,House_PL,Aug 20,16,https://www.discogs.com/sell/item/894336621,['House;UKGarage;Techno'],b'0',Very Good Plus (VG+),0.0,3.87,-1.5099999999999998,2.13,expensive
2205,562732699.0,"b'Dynamo Dreesen, SVN (2) & A Made Up Sound - Untitled (12"")'",8.0,1.03,5.0,4.67,36,4.9,7.73,9.38,364,369,maszkaron2maszkaron,Poland,House_PL,Aug 20,27,https://www.discogs.com/sell/item/562732699,['House;Experimental'],b'0',Mint (M),0.0,4.48,-0.2699999999999996,1.6500000000000004,good
2206,889899152.0,"b'M Gun - The Near Future (12"")'",11.0,1.25,7.65,4.48,69,5.52,8.83,12.49,448,421,maszkaron2maszkaron,Poland,House_PL,Sep 20,27,https://www.discogs.com/sell/item/889899152,['House;Techno'],b'0',Near Mint (NM or M-),0.0,6.9700000000000015,-2.17,3.66,expensive
2207,894309889.0,"b'Black Magic - Freedom (Make It Funky) (12"", 2/2)'",3.0,1.76,0.83,3.83,18,1.09,1.7,4.53,106,243,maszkaron2maszkaron,Poland,House_PL,Aug 20,49,https://www.discogs.com/sell/item/894309889,['House;GarageHouse'],b'0',Very Good Plus (VG+),0.0,3.4400000000000004,-1.3,2.83,overpriced
2208,894342268.0,"b'Elz\xc3\xa9ard / Moana (4) - FTD003 (12"", EP)'",11.0,1.37,5.99,4.92,13,5.51,8.03,11.03,134,104,maszkaron2maszkaron,Poland,House_PL,Aug 20,12,https://www.discogs.com/sell/item/894342268,['Techno;House;NewAge'],b'0',Mint (M),0.0,5.52,-2.9700000000000006,3.0,expensive
2209,562787477.0,"b'Delroy Edwards - Kickin Butts!! (12"", EP)'",8.0,1.6,4.9,4.05,43,2.5,5.0,12.74,278,362,maszkaron2maszkaron,Poland,House_PL,Aug 20,23,https://www.discogs.com/sell/item/562787477,['Ghetto;House;Techno;G-Funk'],b'0',Mint (M),0.0,10.24,-3.0,7.74,expensive
2210,562734210.0,"b'Soichi Terada, Shinichiro Yokota - The Far East Transcripts II (12"")'",9.0,0.77,7.73,4.71,80,4.99,11.74,14.68,481,543,maszkaron2maszkaron,Poland,House_PL,Aug 20,29,https://www.discogs.com/sell/item/562734210,['DeepHouse;House'],b'0',Mint (M),0.0,9.69,2.74,2.9399999999999995,very nice
2211,267104558.0,"b'Murat Tepeli Feat. Prosumer - On A Ride (12"")'",5.0,1.74,1.5,4.55,42,1.9,2.87,4.9,119,326,maszkaron2maszkaron,Poland,House_PL,Jul 20,26,https://www.discogs.com/sell/item/267104558,['House;Minimal'],b'0',Near Mint (NM or M-),0.0,3.0000000000000004,-2.13,2.03,overpriced
2212,894345298.0,"b'Gesloten Cirkel - Gesloten Cirkel (12"")'",7.0,0.82,6.0,4.54,329,3.39,8.5,25.46,1531,1778,maszkaron2maszkaron,Poland,House_PL,Aug 20,43,https://www.discogs.com/sell/item/894345298,['House;Electro;Acid;Techno'],b'0',Very Good Plus (VG+),0.0,22.07,1.5,16.96,very nice
2213,894333299.0,"b'Sweet D - Thank Ya (12"", RE, RM)'",8.0,0.9,4.08,4.78,18,5.51,8.86,11.32,160,122,maszkaron2maszkaron,Poland,House_PL,Mar 20,7,https://www.discogs.com/sell/item/894333299,['House'],b'0',Very Good Plus (VG+),0.0,5.8100000000000005,0.8599999999999994,2.460000000000001,good
2214,894356023.0,"b'Albinos - Ritual House Vol.2 (12"")'",9.0,0.96,7.0,4.6,30,4.95,9.42,13.0,195,120,maszkaron2maszkaron,Poland,House_PL,Jan 20,9,https://www.discogs.com/sell/item/894356023,['House;Tribal;Leftfield'],b'0',Very Good Plus (VG+),0.0,8.05,0.4199999999999999,3.58,good
2215,868912021.0,"b'The 2 Live Crew - Me So Horny (12"")'",8.0,2.52,1.27,4.05,143,1.66,3.18,12.55,280,1534,maszkaron2maszkaron,Poland,House_PL,Sep 20,77,https://www.discogs.com/sell/item/868912021,['House;Electro'],b'0',Near Mint (NM or M-),0.0,10.89,-4.82,9.37,greedy
2216,1006029806.0,"b'Head High - It\'s A Love Thing (Piano Invasion) (12"")'",7.0,0.85,4.0,4.61,297,2.54,8.28,13.25,1413,1758,maszkaron2maszkaron,Poland,House_PL,Sep 20,56,https://www.discogs.com/sell/item/1006029806,['House;Techno'],b'0',Very Good Plus (VG+),0.0,10.71,1.2799999999999994,4.9700000000000015,very nice
2217,889865305.0,"b'Futers* - U Get Me (12"", EP, Sil)'",15.0,1.36,10.21,4.67,94,6.5,11.0,13.9,582,389,maszkaron2maszkaron,Poland,House_PL,Aug 20,14,https://www.discogs.com/sell/item/889865305,['House;Acid;Breakbeat'],b'0',Near Mint (NM or M-),0.0,7.4,-4.0,2.9000000000000004,expensive
2218,971313235.0,"b'DJ Funk #1* - Pumpin\' Tracks EP (12"", EP)'",9.0,1.5,4.96,4.32,185,4.58,6.0,12.99,590,928,maszkaron2maszkaron,Poland,House_PL,Sep 20,38,https://www.discogs.com/sell/item/971313235,['House;Techno'],b'0',Very Good Plus (VG+),0.0,8.41,-3.0,6.99,expensive
2219,470305276.0,"b'Aris 1201 - R2L Presents ARIS 1201 (12"", EP, Ltd, W/Lbl, sta)'",35.0,1.17,27.6,4.65,23,22.08,29.99,38.63,112,33,maszkaron2maszkaron,Poland,House_PL,Aug 20,4,https://www.discogs.com/sell/item/470305276,['Techno;House;Beatdown'],b'0',Near Mint (NM or M-),0.0,16.550000000000004,-5.010000000000002,8.640000000000004,expensive
2220,563419662.0,"b'Person Of Interest - Boost The Whip (I-95 Mix) (12"", S/Sided)'",6.0,1.41,2.0,4.07,29,1.09,4.25,9.34,131,194,maszkaron2maszkaron,Poland,House_PL,Apr 20,44,https://www.discogs.com/sell/item/563419662,['House;Breaks'],b'0',Near Mint (NM or M-),0.0,8.25,-1.75,5.09,expensive
2221,867877202.0,"b'Romare - Roots / Pusherman (12"", Maxi)'",9.0,1.23,2.5,4.69,35,5.0,7.33,11.0,203,346,maszkaron2maszkaron,Poland,House_PL,Jul 20,25,https://www.discogs.com/sell/item/867877202,['House;Downtempo'],b'0',Near Mint (NM or M-),0.0,6.0,-1.67,3.67,expensive
